CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable	isTextChangeable	isActive	text_summarized
2057ffef-1d10-4b48-acb0-be1df94d3111	6516d9bb4dd1c665709ed88a	c5979709-da56-4df8-a6c1-fab972a7f00b	poverty	-3	verstärkt werden sozial benachteiligte Menschen von den Folgen des Klimawandels betroffen sein	2023-12-10T14:11:04Z	649	61	FALSE	1	1	1	TRUE	danger to humanity_negative
2057ffef-1d10-4b48-acb0-be1df94d3111	6516d9bb4dd1c665709ed88a	f5fb85e3-4d6d-4ef0-af81-a971aeeb216f	social inequality	-3	die soziale Ungleichheit insbesondere zwischen Arm/Reich wird verschärft	2023-12-10T14:11:40Z	818	128	FALSE	1	1	1	TRUE	social consequences_negative
2057ffef-1d10-4b48-acb0-be1df94d3111	6516d9bb4dd1c665709ed88a	0c1a93b3-83df-4f5a-b88b-f87199649bb3	more frequent natural disasters	-3	NA	2023-12-10T14:12:46Z	485	184	FALSE	1	1	1	TRUE	natural disaster_negative
2057ffef-1d10-4b48-acb0-be1df94d3111	6516d9bb4dd1c665709ed88a	e6b3f20b-33aa-4ae9-8c41-3fd51d89c464	capitalism	-3	NA	2023-12-10T14:13:30Z	876	251	FALSE	1	1	1	TRUE	economy_negative
2057ffef-1d10-4b48-acb0-be1df94d3111	6516d9bb4dd1c665709ed88a	0858213c-0cee-4813-887d-6380e34a9f59	profit-driven society	-3	NA	2023-12-10T14:13:47Z	1056	521	FALSE	1	1	1	TRUE	criticism _negative
2057ffef-1d10-4b48-acb0-be1df94d3111	6516d9bb4dd1c665709ed88a	cf5f2058-1422-4e59-ac73-35437b2211f5	man-made	-3	NA	2023-12-10T14:14:27Z	817	519	FALSE	1	1	1	TRUE	man made_negative
2057ffef-1d10-4b48-acb0-be1df94d3111	6516d9bb4dd1c665709ed88a	c7ce473e-6de2-4654-a8de-953151e8fe52	science	3	die Wissenschaft als vertrauenswürdige, neutrale Instanz um den Fortschritt und mögliche präventive wie auch reaktive Maßnahmen zu erforschen	2023-12-10T14:17:55Z	651	585	FALSE	1	1	1	TRUE	science_positive
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	3233f127-d059-46ba-ac58-c6c69d661491	climate change	-3	NA	2023-12-10T16:18:51Z	650	400	TRUE	0	0	0	TRUE	climate change_negative
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	32f4ff13-05fc-4179-aa17-87c433fc7b8b	politics	10	Weltpolitische Aktionsradien um wirtschaftliches und persönliches Handeln zu steuern	2023-12-10T16:19:18Z	561.4	293.6	FALSE	1	1	1	TRUE	politics_ambivalent
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	f2c8f935-a88d-4b47-b926-1d25739d9059	personal contribution	-1	zum Klimawandel (Lebensstil)	2023-12-10T16:19:35Z	648.4	201.6	FALSE	1	1	1	TRUE	environmental consciousness_negative
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	8c66737e-78a9-4bab-abbd-0f30e220920a	causes of migration	-2	NA	2023-12-10T16:20:26Z	649.4	607.6	FALSE	1	1	1	TRUE	social consequences_negative
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	bd357c18-f28c-4743-965d-eb4b87fbe316	distribution battles	-3	NA	2023-12-10T16:21:28Z	367.4	449.6	FALSE	1	1	1	TRUE	scarcity_negative
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	4108e192-f189-4943-b8da-baf9932d0c86	resource scarcity	-1	NA	2023-12-10T16:21:44Z	517.4	398.6	FALSE	1	1	1	TRUE	scarcity_negative
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	ee337723-dfb9-4f13-be1d-7cc5f9d8b6b8	solutions	3	Wie kann der Klimawandel aufgehalten/ erträglicher gemacht werden	2023-12-10T16:21:53Z	373.4	202.6	FALSE	1	1	1	TRUE	general measures against climate change_positive
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	e3bba320-f897-49ed-b273-1fb7d4ece895	economy	10	NA	2023-12-10T16:23:22Z	930.4	403.6	FALSE	1	1	1	TRUE	economy_ambivalent
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	9d62f35d-6c82-4e66-856b-a71b3da949cb	co2 emissions	-2	NA	2023-12-10T16:24:42Z	789.4	297.6	FALSE	1	1	1	TRUE	scientific explanation_negative
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	ec58ec90-bf3d-4de0-92d7-7c753e4c0030	species extinction	-3	NA	2023-12-10T16:25:17Z	517.4	508.6	FALSE	1	1	1	TRUE	destruction of the environment_negative
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	110553fa-1158-4ceb-b3f7-c044a27abc66	capitalism	-1	NA	2023-12-10T16:25:30Z	784.4	505.6	FALSE	1	1	1	TRUE	economy_negative
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	dcae3c6e-3b32-476d-8211-b3517a3d7d8d	war	-3	NA	2023-12-10T16:29:25Z	362.4	588.6	FALSE	1	1	1	TRUE	social consequences_negative
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	0eaa4981-0fdb-4fe4-8b74-75974d6d430e	own responsibility	10	NA	2023-12-10T16:32:14Z	928.4	206.6	FALSE	1	1	1	TRUE	environmental consciousness_ambivalent
e774e5d7-1ada-4b38-9da3-4eda546cb720	6039b30f86b21c537bfb9448	5daf8105-2684-48ca-998a-652db95a8e72	hopelessness and fear	-3	NA	2023-12-10T16:32:36Z	928.4	621.6	FALSE	1	1	1	TRUE	negative emotions_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	a4872550-a0ca-41ff-8e71-073c827eed57	climate change	-2	NA	2023-12-10T17:07:38Z	650	400	TRUE	0	0	0	TRUE	climate change_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	4fa8b828-6872-44f2-bd86-6f650fc7e3ff	extreme weather situations	-3	NA	2023-12-10T17:07:49Z	887	319	FALSE	1	1	1	TRUE	natural disaster_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	99650a58-3570-49a0-9bc1-dfafe942de20	heavy rain	-3	NA	2023-12-10T17:08:18Z	1044	428	FALSE	1	1	1	TRUE	natural disaster_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	379636fc-4a42-4e4d-8849-cbeb9ada8d64	heatwaves	-3	NA	2023-12-10T17:08:23Z	1058	319	FALSE	1	1	1	TRUE	natural disaster_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	ae5ebe55-8edd-4039-ae45-fb73bbe40860	heat-related deaths	-3	NA	2023-12-10T17:08:47Z	1157	210	FALSE	1	1	1	TRUE	natural disaster_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	2d81c742-e358-4498-a210-0fbfba7f97ae	outdoor pool weather	3	NA	2023-12-10T17:09:04Z	1188	418	FALSE	1	1	1	TRUE	positive consequences_positive
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	4226bd1b-9dd3-488a-8ab2-cf4771b475f3	crop changes	10	NA	2023-12-10T17:09:15Z	453	349	FALSE	1	1	1	TRUE	impact on agriculture_ambivalent
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	31b2cb3d-7bad-4790-93bf-3a7508784220	native plants die	-3	NA	2023-12-10T17:09:39Z	488	191	FALSE	1	1	1	TRUE	destruction of the environment_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	0e89251c-8468-44ee-bd22-bbea154c5850	opportunities for the exotic	2	NA	2023-12-10T17:11:06Z	630	144	FALSE	1	1	1	TRUE	positive consequences_positive
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	43579504-da8b-4692-96d5-4d9a2c76665b	climate policy	10	NA	2023-12-10T17:11:38Z	673	624	FALSE	1	1	1	TRUE	political measures against climate change_ambivalent
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	07da1cc6-296e-4f63-8f1e-0a6b6e950a85	good climate policy	3	NA	2023-12-10T17:11:52Z	908	570	FALSE	1	1	1	TRUE	political measures against climate change_positive
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	098e3863-7bb7-4af3-8079-593ebecffcac	poor climate policy	-3	NA	2023-12-10T17:11:57Z	485	671	FALSE	1	1	1	TRUE	political measures against climate change_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	eaf8a010-7761-4a7f-bf37-6b823e0eb26d	climate refugees	-1	NA	2023-12-10T17:12:55Z	441	506	FALSE	1	1	1	TRUE	social consequences_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	05033d56-4ef2-42f7-955d-f6dbcb68451f	sea level rise	-2	NA	2023-12-10T17:14:49Z	741	247	FALSE	1	1	1	TRUE	rising sea level_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	9c75cd87-1117-499e-be6b-981b4596028f	sustainable politics	3	NA	2023-12-10T17:15:37Z	1074	648	FALSE	1	1	1	TRUE	political measures against climate change_positive
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	cf86f01b-0450-4238-8abf-f96f22d1f5b2	co2 emissions	-3	NA	2023-12-10T17:15:58Z	785	488	FALSE	1	1	1	TRUE	scientific explanation_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	401616d0-c36b-4355-9bdc-bf0c46a140df	crop failures	-3	NA	2023-12-10T17:16:28Z	261	378	FALSE	1	1	1	TRUE	impact on agriculture_negative
ba2e12b9-5816-4c2a-9f75-eae01ad96bdf	6304a2502fbdd7626ed9c2ac	7dba642b-8c09-49aa-858c-2ddc8500c407	famine	-3	NA	2023-12-10T17:16:44Z	222	502	FALSE	1	1	1	TRUE	danger to humanity_negative
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	25fd5b80-7c3e-41e1-a4b1-2cacf3c441ff	climate change	-3	NA	2023-12-10T18:38:02Z	650	400	TRUE	0	0	0	TRUE	climate change_negative
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	25b0a4a7-30e8-4b16-9e06-5fc1dea9c8c6	sustainability	3	NA	2023-12-10T18:38:16Z	818	275.3333	FALSE	1	1	1	TRUE	protection of the environment_positive
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	726cb6ea-26f1-485a-97d1-6a81d9fffe50	consequence	-3	NA	2023-12-10T18:38:36Z	765	564.3333	FALSE	1	1	1	TRUE	negative consequences_negative
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	a4a54731-2dc1-4dcc-8b6c-a6408f46e861	causes	-3	NA	2023-12-10T18:38:46Z	418	312.3333	FALSE	1	1	1	TRUE	scientific explanation_negative
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	ed732105-2782-490b-80e2-6201a8f0d3dc	human	10	NA	2023-12-10T18:39:01Z	463	490.3333	FALSE	1	1	1	TRUE	man made_ambivalent
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	23fa32a1-2efb-4465-a4a5-46f7080dcd9a	species extinction	-3	NA	2023-12-10T18:43:23Z	905	493.3333	FALSE	1	1	1	TRUE	destruction of the environment_negative
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	5d4ccda1-1c63-4601-8734-6450aa03fbc9	greenhouse gas	-3	NA	2023-12-10T18:43:35Z	253	406.3333	FALSE	1	1	1	TRUE	scientific explanation_negative
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	b22df0f5-0e18-4cd6-bf3f-9b3d07b52daa	global warming	-3	NA	2023-12-10T18:43:35Z	893	615.3333	FALSE	1	1	1	TRUE	global warming_negative
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	305d29d7-4cdf-47ff-8b8b-16c241e6b468	future-oriented action	2	NA	2023-12-10T18:45:50Z	781	159.3333	FALSE	1	1	1	TRUE	global dimension_positive
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	37dd537c-ec2c-49da-8c5c-0a631cdcab08	awareness & engagement	2	NA	2023-12-10T18:45:51Z	937	198.3333	FALSE	1	1	1	TRUE	environmental consciousness_positive
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	c4537624-9044-49de-bf22-674bc88a1cb3	protection of resources	3	NA	2023-12-10T18:47:38Z	953	293.3333	FALSE	1	1	1	TRUE	protection of the environment_positive
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	8861e4bf-ada4-4aaf-883a-a757ffda8bee	global conflicts	-3	Ressourcen, Migration,...	2023-12-10T18:48:16Z	727	662.3333	FALSE	1	1	1	TRUE	global dimension_negative
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	7fd716be-6fae-4993-9cc3-8f23c41735b1	egoism	-3	NA	2023-12-10T18:49:29Z	465	567.3333	FALSE	1	1	1	TRUE	environmental damaging behavior _negative
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	0bdb6644-ec2b-4f81-9258-4a7801d49de1	global responsibility	10	Kooperation	2023-12-10T18:50:08Z	647	264.3333	FALSE	1	1	1	TRUE	global dimension_ambivalent
17739851-1857-4ce0-a381-db5833e1f9e4	652156df21a8be7bb4c6f4e7	c97b9a39-3096-40dc-9b02-1cc88328c3dc	global warming	-3	NA	2023-12-10T18:51:58Z	329	159.3333	FALSE	1	1	1	TRUE	global warming_negative
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	856bfbcb-1921-4acf-b12d-c2da109efdec	climate change	-3	NA	2023-12-10T18:52:53Z	650	400	TRUE	0	0	0	TRUE	climate change_negative
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	1b3ce136-5a7f-446d-9240-d26b9713dad3	species extinction	-3	NA	2023-12-10T18:53:37Z	826	246	FALSE	1	1	1	TRUE	destruction of the environment_negative
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	d54c225d-af90-4dc3-80fc-7157db5af620	melting ice	-3	NA	2023-12-10T18:53:55Z	874	452	FALSE	1	1	1	TRUE	global warming_negative
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	f66f7089-9b02-45da-afab-20cc29941cc0	resources	10	Rohstoffe unter dem Eis werden frei, verstärkt den Klimawandel aber nur	2023-12-10T18:54:23Z	833	596	FALSE	1	1	1	TRUE	scientific explanation_ambivalent
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	f3d67c8b-9f2d-4512-bb3d-4c985621dc1d	influence of the individual	10	Was kann der Einzelne bewirken?	2023-12-10T18:55:17Z	529	245	FALSE	1	1	1	TRUE	environmental consciousness_ambivalent
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	bf69049d-f99e-4628-b0af-74b029bc3374	inactive global corporations	-3	NA	2023-12-10T18:55:47Z	406	354	FALSE	1	1	1	TRUE	global dimension_negative
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	bc1987b0-3557-45f5-8138-d6668edfc872	desperation	-3	Verzweiflung, ob man es einfach als einzelne Person lassen soll was zu unternehmen?	2023-12-10T18:56:05Z	397	203	FALSE	1	1	1	TRUE	negative emotions_negative
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	b7957102-182f-4898-ae24-3435a7343077	thirst for action	3	Der Wille etwas zu tun	2023-12-10T18:56:40Z	602	141	FALSE	1	1	1	TRUE	activism_positive
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	545e77fd-e587-4c0c-98e2-062828536016	sea level rise	-3	Steigt durch Eisschmelze	2023-12-10T18:57:31Z	1047	450	FALSE	1	1	1	TRUE	rising sea level_negative
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	082839f8-7bf0-409c-ba59-abb920ea0bfb	self-propelling force	-3	Meeresspiegel steigt, noch mehr Eis schmilzt	2023-12-10T18:58:15Z	965	321	FALSE	1	1	1	TRUE	rising sea level_negative
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	07e1d07e-eff3-4340-bc6e-0417bdbb5788	electric cars as a solution	1	Sind E Autos wirklich die Lösung?	2023-12-10T18:58:58Z	621	525	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	03d81052-741b-4cf1-aaf4-fd24eae379f3	child labor in mining?	-3	NA	2023-12-10T18:59:18Z	677	668	FALSE	1	1	1	TRUE	industry_negative
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	e052fc8e-6c5f-43ad-83a3-cba6090090f2	energy transition	1	Überheben wir uns mit der Energiewende?	2023-12-10T18:59:26Z	401	527	FALSE	1	1	1	TRUE	green technologies_positive
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	5e386c12-e1a2-4fc6-b9c1-382af25790b0	no more nuclear power?	10	Atomstrom ist CO2 neutral	2023-12-10T19:00:39Z	229	496	FALSE	1	1	1	TRUE	nuclear power_ambivalent
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	303c972b-406c-4cc8-84d8-da95e4b8f511	coal phase-out postponed	-3	Während der Atomausstieg durchgezogen wurde, verstromen wir weiter Kohle	2023-12-10T19:01:14Z	326	631	FALSE	1	1	1	TRUE	politics_negative
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	3b516725-a8ff-4968-aaa7-1f84622ef478	climate summits are a farce	-3	Klimagipfel in Saudi Arabien, große Profiteure von Öl	2023-12-10T19:02:05Z	263	406	FALSE	1	1	1	TRUE	political measures against climate change_negative
3ec6ecdf-4b8d-4b26-9bc7-0b026f5b8cb4	63b6be975097f6e31872fc0e	fd4ba710-115c-4255-9ca3-9d72de2a994b	desperation in us politics	-3	Trump Wiederwahl große Gefahr für Klimaschutz	2023-12-10T19:02:56Z	245	286	FALSE	1	1	1	TRUE	politics_negative
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	4afb7261-205e-49fd-89e4-12d7f0da44ef	climate change	0	NA	2023-12-10T20:31:02Z	650	400	TRUE	0	0	0	TRUE	climate change_neutral
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	96451d95-6820-46bd-8a42-3c2bd9896031	human	-3	Menschen tragen zur Klimawandel bei	2023-12-10T20:31:34Z	509	400	FALSE	1	1	1	TRUE	man made_negative
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	6f665199-4795-431e-b8fe-775456d3aba4	fast fashion	-3	NA	2023-12-10T20:32:21Z	315	501	FALSE	1	1	1	TRUE	industry_negative
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	4d87ab6e-a198-4934-86b8-c09c9a7b5f20	food waste	-3	NA	2023-12-10T20:32:46Z	440	500	FALSE	1	1	1	TRUE	environmental damaging behavior _negative
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	d28fe9cc-3611-4ab0-a1d1-fa29a7a86d1a	loss of biodiversity	-3	NA	2023-12-10T20:33:20Z	823	398	FALSE	1	1	1	TRUE	destruction of the environment_negative
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	0ee2f0f5-a9b9-407c-9f8d-cb7428c74560	flooding	-3	NA	2023-12-10T20:34:13Z	823	316	FALSE	1	1	1	TRUE	natural disaster_negative
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	4fdab327-e7aa-49d6-ac53-50e774c7fdb0	global warming	-3	NA	2023-12-10T20:35:30Z	829	484	FALSE	1	1	1	TRUE	global warming_negative
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	037f8904-c771-4bc0-898f-a182e39b2023	water pollution	-3	NA	2023-12-10T20:37:00Z	311	400	FALSE	1	1	1	TRUE	environmental pollution_negative
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	83fe592f-820c-4e7e-8bed-2173a7f2605a	microplastics	-3	NA	2023-12-10T20:38:47Z	329	313	FALSE	1	1	1	TRUE	environmental pollution_negative
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	5d3c7371-bcec-44ae-89b7-b5c2b601677e	measures	3	Zum Bsp. das Recyclen	2023-12-10T20:39:14Z	653	272	FALSE	1	1	1	TRUE	general measures against climate change_positive
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	f7b649ab-464d-4b59-8aef-542537cce82f	exhaust gases	-3	NA	2023-12-10T20:40:57Z	369	238	FALSE	1	1	1	TRUE	scientific explanation_negative
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	e9c4e397-b119-4f99-87e9-83f172227a32	natural	-2	Klimawandel durch natürliche Prozese	2023-12-10T20:43:18Z	599	516	FALSE	1	1	1	TRUE	natural process_negative
2a21cdd3-f86b-4083-af84-9dc396fd5c64	6384d76e3da4c98dc29e390b	1356fb2e-16f9-45c1-bb5e-d9494f6c033a	forest fire	-3	NA	2023-12-10T20:44:25Z	822	551	FALSE	1	1	1	TRUE	natural disaster_negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	13cbac62-8c2f-4cbf-8f64-36ef30e98952	climate change	0	NA	2023-12-11T08:27:20Z	650	400	TRUE	0	0	0	TRUE	climate change_neutral
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	9f8e1d49-0e97-4034-905e-67a059350f13	climate gluer, last generation	-2	NA	2023-12-11T08:27:39Z	805	381	FALSE	1	1	1	TRUE	activism_negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	83837378-f941-4512-bbf7-952b0b18f562	fridays for future	2	NA	2023-12-11T08:28:06Z	500	365	FALSE	1	1	1	TRUE	activism_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2c76e3e0-c1e9-4d1a-97c6-761486169ccb	vegan alternatives	2	Wie zB Wurst Ersatz, um die Folgen des Klimawandels zu mindern	2023-12-11T08:28:27Z	525	506	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	9135956e-131d-49a9-97bc-618699440ab4	renewable energy	3	NA	2023-12-11T08:29:07Z	583	246	FALSE	1	1	1	TRUE	green technologies_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	fd330683-9974-44cb-a606-4dedaf8e9e05	wealthy people	-3	Leben im Überfluss, fliegen häufiger in Privatjets, achten nicht auf ihren ökologischen Fußabdruck	2023-12-11T08:29:32Z	759	273	FALSE	1	1	1	TRUE	environmental damaging behavior _negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	d70fb5fd-bde6-40ed-97d5-f15dd85c650b	governments	-2	Tuen nicht genug, um den Klimawandel zu bremsen, leere Versprechen, rufen einzelne zum Verzicht auf und scheitern selber an Maßnahmen für die Industrie, welche viel mehr shcadet.	2023-12-11T08:30:36Z	762	480	FALSE	1	1	1	TRUE	politics_negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	0af58b8c-ffae-4e0e-b5ca-9661a8c34dd7	young generation	1	Hat ein viel besseres Verständnis für das Problem und setzt sich für seine Zukunft ein	2023-12-11T08:31:52Z	325	337	FALSE	1	1	1	TRUE	activism_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	3d7d3b69-0319-41a2-b6e2-2fb17a7f93ea	species-appropriate animal husbandry	3	Die Fleischindustrie wird immer weiter in die Richtung gedrängt, Tiere atrgerecht zu behandeln, da vergane Alternativen immer belibeter werden & eine starke Konrrenz bilden & die Forderung danach immer lauter wird	2023-12-11T08:33:05Z	405	558	FALSE	1	1	1	TRUE	protection of the environment_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	7a23b15b-6aad-4b8d-8753-bef1ca506b42	lack of laws	-3	Vor allem für die Industrie & reiche Bevölkerung	2023-12-11T08:34:19Z	851	548	FALSE	1	1	1	TRUE	politics_negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	0c5dc5c9-fcdb-4d2d-ae49-5788b852cca9	opponent	-3	Menschen, die einfach aus Prinzip nicht an den Klimawandel glauben oder gegen Maßnahmen sind, die ihn bremsen würden.	2023-12-11T08:35:00Z	927	378	FALSE	1	1	1	TRUE	denial_negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	d161c516-b3e2-4d7b-b43f-29924f1ea519	photovoltaics	3	NA	2023-12-11T08:36:06Z	410	170	FALSE	1	1	1	TRUE	green technologies_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	c1fc85e2-eaa9-4c0c-9835-b354f89355b8	wind power	3	NA	2023-12-11T08:36:12Z	536	118	FALSE	1	1	1	TRUE	green technologies_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	777b3e2f-ac3d-43ca-9a6b-9707ecf170ef	protection of the oceans	3	NA	2023-12-11T08:36:20Z	667	97	FALSE	1	1	1	TRUE	protection of the environment_positive
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	c8e45939-d6b9-47e0-a516-05f743856bd8	climate change	0	NA	2023-12-11T17:03:04Z	650	400	TRUE	0	0	0	TRUE	climate change_neutral
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	8df65d35-d308-4077-be93-6c73909ce1dc	fear	-3	NA	2023-12-11T17:03:23Z	715	321	FALSE	1	1	1	TRUE	negative emotions_negative
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	a8fd6e42-2e47-4012-8e28-f42ac527abf4	drought	-3	NA	2023-12-11T17:03:59Z	569	326	FALSE	1	1	1	TRUE	natural disaster_negative
